text,date,geo,hashtags,tweet_id,mentions,permalink,replies,retweets,replies_to,mentioned_urls
hey man love your stuff. can we pm about a project i’m working on that i think you would find to be very beneficial for you. has the potential to add a zero or 2 to your net worth,2020-06-08 22:00:57+00:00,,,1270113614373040128,,https://twitter.com/bullishstocks7/status/1270113614373040128,0,0,russellbrunson,
some christians are close minded and can’t see out of their little tunnel i can tell you that their heart is in the right place they just view it so different than a lot of people,2020-05-31 20:02:51+00:00,,,1267184788038987776,,https://twitter.com/bullishstocks7/status/1267184788038987776,0,0,lulrosie,
that’s how everyone should do it how the cops did it in flint michigan,2020-05-31 20:01:52+00:00,,,1267184539975258112,,https://twitter.com/bullishstocks7/status/1267184539975258112,0,0,lulrosie,
"i think a lot of people giving christians a bad rep i am white, i am a christian, and i stand with protesters. don’t like violence from both sides. cops and looters. cops are way out of line and people breaking in stores are out of line. look at what the cops did in flint",2020-05-31 20:01:33+00:00,,,1267184461269143552,,https://twitter.com/bullishstocks7/status/1267184461269143552,0,0,lulrosie,
  ,2020-05-31 19:52:08+00:00,,,1267182093043408897,@GregAbbott_TX @realDonaldTrump @Mike_Pence,https://twitter.com/bullishstocks7/status/1267182093043408897,0,0,femiredwood,https://twitter.com/femiredwood/status/1267094857237086214
why?,2020-05-31 19:50:31+00:00,,,1267181685038288899,,https://twitter.com/bullishstocks7/status/1267181685038288899,1,0,lulrosie,
" says places of worship should open immediately, and we need more prayer not less and boom stock markets flies and coronavirus deaths way down! please retweet dowjones obamagate walkaway prayingforamerica america usa coronavirus allinittogether texas",2020-05-26 14:00:13+00:00,,#dowjones #Obamagate #walkaway #PrayingForAmerica #america #usa #Coronavirus #AllInItTogether #texas,1265281590776782848,@realDonaldTrump,https://twitter.com/bullishstocks7/status/1265281590776782848,0,0,,
 austin wants you!!! texas is where it’s at!!! we welcome anyone that likes to work!,2020-05-25 14:06:00+00:00,,,1264920656979861504,@elonmusk,https://twitter.com/bullishstocks7/status/1264920656979861504,0,0,,
that’s probably the toughest question any christian would answer. i have several good answers for it if i could have 5 min of your time. the 2 toughest questions i always get asked as a christian is that one and why would god let bad things happen to good people,2020-05-18 03:49:52+00:00,,,1262228888761110530,,https://twitter.com/bullishstocks7/status/1262228888761110530,0,0,Prof_villainy,
so you don’t believe god is real?,2020-05-18 03:44:39+00:00,,,1262227573322498050,,https://twitter.com/bullishstocks7/status/1262227573322498050,0,0,Cosmic_dyke,
"looking for an investor for my app has the potential to be next big thing. i was able to get all programming and agreements for advertising in exchange for equity they didn’t want money just equity. comment if interested looking for $30,000 $spy $tsla $aapl $fb $chk $amzn $ba",2020-05-04 02:49:55+00:00,,,1257140369885716484,,https://twitter.com/bullishstocks7/status/1257140369885716484,0,0,,
but forcing a store to close? telling me i can’t hangout at my friends house on their own property?,2020-05-03 05:43:28+00:00,,,1256821658704326656,,https://twitter.com/bullishstocks7/status/1256821658704326656,0,0,,
is this lockdown unconstitutional???  reopen endthelockdown $aapl $spy $fb $tsla $amzn $aal $ual $tops $ship $nova $visl $luv $bic.x $ba $ge $chk $dell,2020-05-03 05:28:47+00:00,,#reopen #endthelockdown,1256817962222313473,@realDonaldTrump,https://twitter.com/bullishstocks7/status/1256817962222313473,3,1,,
i would just put a little more thought into eternity before i ruled it out. not something worth gambling on. anyways i know we already said goodnight once but foreal this time haha i’m out. holler at me anytime with questions,2020-04-30 08:11:08+00:00,,,1255771657580527616,,https://twitter.com/bullishstocks7/status/1255771657580527616,0,0,JustSayingWhat1,
like on a serious note if i got 10 people on here and all 10 said hey yah this is what happened he was deaf then he could hear and i’m not talking about a vague story. you could ask questions detail for detail separately and see if all the stories lined up,2020-04-30 08:09:18+00:00,,,1255771196391665664,,https://twitter.com/bullishstocks7/status/1255771196391665664,2,0,JustSayingWhat1,
room that day with me tell you the exact same story detail for detail?,2020-04-30 08:08:07+00:00,,,1255770896259854337,,https://twitter.com/bullishstocks7/status/1255770896259854337,0,0,JustSayingWhat1,
you say i’m just some random guy so why should you believe that story and i’m saying why would i just get on here and try to convince somebody for a couple hours and waste my time and make up fake stories what if i had numerous people that were in that same,2020-04-30 08:07:41+00:00,,,1255770787014983686,,https://twitter.com/bullishstocks7/status/1255770787014983686,1,0,JustSayingWhat1,
a guy said “in jesus name let this boy hear” and he could just all the sudden hear with no hearing aids. not just hear. hear a whisper with his back turned to you,2020-04-30 08:06:17+00:00,,,1255770435121221633,,https://twitter.com/bullishstocks7/status/1255770435121221633,1,0,JustSayingWhat1,
and my deaf friend that was healed?,2020-04-30 08:05:22+00:00,,,1255770205428617217,,https://twitter.com/bullishstocks7/status/1255770205428617217,1,0,JustSayingWhat1,
one day every knee will bow and every tongue confess that he is lord.,2020-04-30 08:04:55+00:00,,,1255770093063192577,,https://twitter.com/bullishstocks7/status/1255770093063192577,2,0,JustSayingWhat1,
just think about my chipper jones story. also i just wanted to add to that story that at that same time my mom has been praying that god show himself to me the same time my dad was praying for me to have a good birthday they both prayed that that very week. it was no coincidence,2020-04-30 08:03:02+00:00,,,1255769616216924160,,https://twitter.com/bullishstocks7/status/1255769616216924160,1,0,JustSayingWhat1,
thank you sir. good night. i’m assuming you are a sir btw lol either way goodnight brother. hmu anytime,2020-04-30 08:00:47+00:00,,,1255769051130998790,,https://twitter.com/bullishstocks7/status/1255769051130998790,1,0,JustSayingWhat1,
guy like me putting a small thought in your head. maybe you will have another encounter and another or something idk. all i can do is try to do my part and pray.,2020-04-30 07:59:58+00:00,,,1255768847241576454,,https://twitter.com/bullishstocks7/status/1255768847241576454,3,0,JustSayingWhat1,
ever wondered why he might have told me to randomly check out on twitter and see if anyone was looking for a god. how i found this convo was just searched “is god real” on twitter and found this convo. maybe this is exactly how he is attempt to find you. just a little ole,2020-04-30 07:59:14+00:00,,,1255768658988720129,,https://twitter.com/bullishstocks7/status/1255768658988720129,2,0,JustSayingWhat1,
"your heart and soul and mind? your feelings and desires to make people happy, all that just from a big bang???",2020-04-30 07:57:15+00:00,,,1255768161380700160,,https://twitter.com/bullishstocks7/status/1255768161380700160,0,0,TakeThatEpi,
find it all at once,2020-04-30 07:56:22+00:00,,,1255767940781268995,,https://twitter.com/bullishstocks7/status/1255767940781268995,0,0,jools6691,
i hope and pray you find him one day and just know god is not evil and wants a relationship with you and loves you. that’s all i can say and i hope you guys stay safe during all this. have a good night gentlemen.,2020-04-30 07:56:06+00:00,,,1255767872359542785,,https://twitter.com/bullishstocks7/status/1255767872359542785,2,0,JustSayingWhat1,
ok well i can’t just argue with you all night. wouldn’t be “believing” or take any faith if god just stood right in front of you and told you,2020-04-30 07:54:58+00:00,,,1255767589139161089,,https://twitter.com/bullishstocks7/status/1255767589139161089,1,0,JustSayingWhat1,
if you dig into how complex our body and brains are there is no way it came from a big bang,2020-04-30 07:53:08+00:00,,,1255767124435439622,,https://twitter.com/bullishstocks7/status/1255767124435439622,2,0,JustSayingWhat1,
so big bang?,2020-04-30 07:51:31+00:00,,,1255766718267510785,,https://twitter.com/bullishstocks7/status/1255766718267510785,1,0,JustSayingWhat1,
ok fair enough if you truly tried then i’m sorry you didn’t notice him or search long enough either way can’t hurt to say a simple prayer like “god if you are real show me”,2020-04-30 07:51:10+00:00,,,1255766631395078144,,https://twitter.com/bullishstocks7/status/1255766631395078144,2,0,JustSayingWhat1,
he created it already aged,2020-04-30 07:50:07+00:00,,,1255766368655376389,,https://twitter.com/bullishstocks7/status/1255766368655376389,13,0,JustSayingWhat1,
people say god can’t be real or the bible can’t be real because in the bible it’s only 6000-9000 years old from creation but it’s like they think god created trees with no rings in them to age them or something. like when he created it and the animals they weren’t 1 day old,2020-04-30 07:49:59+00:00,,,1255766333851082752,,https://twitter.com/bullishstocks7/status/1255766333851082752,1,0,JustSayingWhat1,
not saying that’s what you did just saying in general,2020-04-30 07:47:49+00:00,,,1255765787865997312,,https://twitter.com/bullishstocks7/status/1255765787865997312,0,0,JustSayingWhat1,
you have truly sought and tried to have a relationship with god and can honestly say you were trying to seek him and get close to him. not just sit in church a couple times or even for years. going to church doesn’t save anyone,2020-04-30 07:47:38+00:00,,,1255765742714265601,,https://twitter.com/bullishstocks7/status/1255765742714265601,1,0,JustSayingWhat1,
seems like you guys would have nothing to lose if you honestly tried to seek him and everything to gain seems like eternity in heaven or hell is worth trying to find him and maybe reading the bible a few days and just try.,2020-04-30 07:46:27+00:00,,,1255765445279440896,,https://twitter.com/bullishstocks7/status/1255765445279440896,13,0,JustSayingWhat1,
that’s why i keep telling you to seek him. there is also a book an atheist wrote and when he started this book his whole intention was to prove god was not real and by the end of the book he became a christian. true store and a very educated man not just someone random,2020-04-30 07:44:57+00:00,,,1255765067561340928,,https://twitter.com/bullishstocks7/status/1255765067561340928,1,0,JustSayingWhat1,
he said how is god creating us that we may or may not burn in hell different from somebody breeding kittens and then just lighting them on fire and i said because we have a choice the kittens don’t have a choice. we don’t have to burn,2020-04-30 07:43:04+00:00,,,1255764594209030149,,https://twitter.com/bullishstocks7/status/1255764594209030149,1,0,JustSayingWhat1,
i can’t force any of you to believe this. all i can do is share the good news that there is a way to not go to hell thanks to jesus dying for our sins. if you seek him you will find him. give it a good honest try for a few weeks or days or whatever. and be honest about it,2020-04-30 07:41:35+00:00,,,1255764220278386688,,https://twitter.com/bullishstocks7/status/1255764220278386688,10,0,RosaRubicon,
i’ve said it about 3 times if you seek him you will find him. i think you guys are under the impression that i just grew up a christian so that’s how i believe but that’s not true i decided to try to seek him to see if he was real and it was amazing i’ve also seen miracles,2020-04-30 07:40:04+00:00,,,1255763839221665792,,https://twitter.com/bullishstocks7/status/1255763839221665792,2,0,RosaRubicon,
god created us with free will. the kittens have no choice or i’m sure they would choose not being burned. thank god we have a choice,2020-04-30 07:38:24+00:00,,,1255763420244295680,,https://twitter.com/bullishstocks7/status/1255763420244295680,2,0,RosaRubicon,
i don’t expect you to believe it. i hope and pray that you will. god also commands christians to help find more christians.,2020-04-30 07:37:19+00:00,,,1255763146461020160,,https://twitter.com/bullishstocks7/status/1255763146461020160,1,0,RosaRubicon,
,2020-04-30 07:36:17+00:00,,,1255762883503435793,,https://twitter.com/bullishstocks7/status/1255762883503435793,2,0,JustSayingWhat1,
"prophecies are still being fulfilled. not all have been fulfilled would you agree that there was massive fires (australia) insane swarms of locusts, and this pandemic all at once? in the last few months?",2020-04-30 07:34:10+00:00,,,1255762352991088640,,https://twitter.com/bullishstocks7/status/1255762352991088640,5,0,JustSayingWhat1,
that’s fair enough. i think you should read about prophecies that have been fulfilled and perhaps it will help you find it more credible. or how there have been countless discoveries proving its accuracy,2020-04-30 07:28:37+00:00,,,1255760954429710337,,https://twitter.com/bullishstocks7/status/1255760954429710337,6,0,JustSayingWhat1,
i’ve never been to heaven so i’m not sure what it will be like,2020-04-30 07:24:53+00:00,,,1255760018181365762,,https://twitter.com/bullishstocks7/status/1255760018181365762,1,0,RosaRubicon,
all i can tell you is there is a god and if you seek him you will find him,2020-04-30 07:19:15+00:00,,,1255758598556258304,,https://twitter.com/bullishstocks7/status/1255758598556258304,3,0,RosaRubicon,
god has a plan for you. you can go down a different path or his. doesn’t mean it will always be good or bad on his plan,2020-04-30 07:12:45+00:00,,,1255756961385242624,,https://twitter.com/bullishstocks7/status/1255756961385242624,3,0,RosaRubicon,
this is coming from a guy that won’t even watch a super hero moving or anything because i hate fiction stuff or things that can’t happen in real life so it was very hard for me to believe or even consider believing something like this with a heaven and hell and eternity,2020-04-30 07:11:10+00:00,,,1255756563941335042,,https://twitter.com/bullishstocks7/status/1255756563941335042,5,0,RosaRubicon,
i can’t tell you why god does what he does always. i can tell you that he is very very real and if you seek him you will find him. trust me i’ve had all the same questions you guys have had till i just simply started reading some of the bible and praying then i saw it all,2020-04-30 07:09:58+00:00,,,1255756261703979008,,https://twitter.com/bullishstocks7/status/1255756261703979008,3,0,RosaRubicon,
to show his love for us. he gave us free will to choose to love and follow him or not. wouldn’t be true love if he created to love him it’s all our simple choice but nobody is worthy to get in heaven so jesus paid our way,2020-04-30 07:07:01+00:00,,,1255755518674681856,,https://twitter.com/bullishstocks7/status/1255755518674681856,2,0,RosaRubicon,
so that we may enter heaven. john 3:16 for god so loved the world that he sent his only son that whosoever believes shall not perish but have eternal life”.,2020-04-30 06:43:35+00:00,,,1255749624477945856,,https://twitter.com/bullishstocks7/status/1255749624477945856,0,0,JustSayingWhat1,
"and he did it for you and me and everyone to pay our way into heaven basically. see in the old testament when people sinned they would have to make a sacrifice of some animal or something to pay for their sin but god sent a rescuer, a perfect sacrifice to pay for all our sin",2020-04-30 06:42:09+00:00,,,1255749261360279553,,https://twitter.com/bullishstocks7/status/1255749261360279553,6,0,JustSayingWhat1,
even gods son jesus lived a perfect life and still went through hell here on earth,2020-04-30 06:40:56+00:00,,,1255748956916768768,,https://twitter.com/bullishstocks7/status/1255748956916768768,0,0,JustSayingWhat1,
sometimes “good people” have bad luck or die. we are all gonna die eventually anyways and that’s the whole point of heaven. if life was perfect for the good people here on earth why would they wanna go to heaven lol,2020-04-30 06:40:22+00:00,,,1255748814520168448,,https://twitter.com/bullishstocks7/status/1255748814520168448,2,0,JustSayingWhat1,
romans 6:23 “for the wages of sin is death but the gift of god is eternal life” we are all sinners every single one of us but the bottom line is this is life. god can and does intervene sometimes to fulfill his will but just like you see evil people get rich or have good luck,2020-04-30 06:39:07+00:00,,,1255748498923847680,,https://twitter.com/bullishstocks7/status/1255748498923847680,2,0,JustSayingWhat1,
i said i could answer but it will take maybe a 5 min read. so it would be like 10 messages on here lol and other people keep commenting and interrupting our conversation lol.thefe is 48 people in this message so we could just pm so it’s easier. lol,2020-04-30 06:24:49+00:00,,,1255744898411761666,,https://twitter.com/bullishstocks7/status/1255744898411761666,0,0,JustSayingWhat1,
could you pm me i’ll explain how i know god is real. hope you guys are doing ok with all the chaos and things going on in the world!,2020-04-30 06:22:01+00:00,,,1255744196859879424,,https://twitter.com/bullishstocks7/status/1255744196859879424,1,0,ANewDay18162757,
you do realize there are good kings and evil kong’s in the bible right?,2020-04-30 06:20:50+00:00,,,1255743896291815425,,https://twitter.com/bullishstocks7/status/1255743896291815425,0,0,TatiannaEl,
much easier in pm lol when our conversation is over you can unfollow and block me. lol,2020-04-30 06:14:54+00:00,,,1255742404801564676,,https://twitter.com/bullishstocks7/status/1255742404801564676,1,0,JustSayingWhat1,
me? lol see i’m lost,2020-04-30 06:14:22+00:00,,,1255742268901937160,,https://twitter.com/bullishstocks7/status/1255742268901937160,1,0,JustSayingWhat1,
the answer is kind of long answer but one that i believe will get you to sort of understand. if you don’t read a lot of the bible and study it. it can be tough to answer,2020-04-30 06:10:09+00:00,,,1255741208716095488,,https://twitter.com/bullishstocks7/status/1255741208716095488,0,0,JustSayingWhat1,
it could change your eternity. i mean not to scare you or anything. but eternity is not something to not give a lot of thought about. and i just wanna say since sometimes over texts people can read things in an aggressive tone or something but i can assure you it’s all in love,2020-04-30 06:08:50+00:00,,,1255740878183968768,,https://twitter.com/bullishstocks7/status/1255740878183968768,1,0,JustSayingWhat1,
"i can answer this question. it’s usually one that can stump a lot of people. the big question everyone asks christians, why would god let bad things happen to good people",2020-04-30 06:06:36+00:00,,,1255740317715910657,,https://twitter.com/bullishstocks7/status/1255740317715910657,3,0,JustSayingWhat1,
so can i ask where you think you will go when you die? reincarnation? or just 6 feet down? or what?,2020-04-30 06:05:19+00:00,,,1255739992455946241,,https://twitter.com/bullishstocks7/status/1255739992455946241,1,1,JustSayingWhat1,
can you pm me. too many people and cross conversations going on lol,2020-04-30 06:03:56+00:00,,,1255739644525903873,,https://twitter.com/bullishstocks7/status/1255739644525903873,0,0,JustSayingWhat1,
can you pm me,2020-04-30 06:02:23+00:00,,,1255739252962463745,,https://twitter.com/bullishstocks7/status/1255739252962463745,1,0,JustSayingWhat1,
you can probably youtube videos of similar things. people don’t want to believe it and think it’s a scam. i thought it was sort of a scam or whatever till it happened to somebody i knew,2020-04-30 06:00:13+00:00,,,1255738709175144448,,https://twitter.com/bullishstocks7/status/1255738709175144448,0,0,JustSayingWhat1,
my dad has been praying for 3 days that i would have an awesome birthday this year even though he couldn’t afford a lot.,2020-04-30 05:59:24+00:00,,,1255738505910726661,,https://twitter.com/bullishstocks7/status/1255738505910726661,2,0,JustSayingWhat1,
anyone on our train except one person... chipper jones. i didn’t just get to meet him at a braves game where hundreds of other people are trying to talk to him. i got to meet him 1 on 1 and talk for 20 minutes to him,2020-04-30 05:58:51+00:00,,,1255738367075115008,,https://twitter.com/bullishstocks7/status/1255738367075115008,0,0,JustSayingWhat1,
game and we can meet him there after the game or something 3 days later my grandpa dies on my birthday and we have to fly to kansas to see him. we get to atlanta airport and it’s packed. we get on our train that takes us to our terminal and there is for some reason hardly,2020-04-30 05:57:50+00:00,,,1255738107686682631,,https://twitter.com/bullishstocks7/status/1255738107686682631,0,0,JustSayingWhat1,
me what i wanted for my birthday and i said “dad i just wanna meet chipper jones i don’t want a gift!” he said i don’t think i can do that for you but i want you to have an awesome birthday maybe we can go fishing or something. he said maybe this summer we can go to a braves,2020-04-30 05:56:17+00:00,,,1255737718346260485,,https://twitter.com/bullishstocks7/status/1255737718346260485,0,0,JustSayingWhat1,
i can tell you that when i was 12 years old my favorite baseball player was chipper jones and my family had almost no money like i would have probably gotten maybe a $5 gift for my birthday which seems sad here in america but a dream in other countries. anyways... my dad asked,2020-04-30 05:54:47+00:00,,,1255737344147238913,,https://twitter.com/bullishstocks7/status/1255737344147238913,0,0,JustSayingWhat1,
i know he is real because i’ve seen a couple small miracles. not like “miracles” where a friend got sick then we prayed and a few days later they felt better. i’ve been in the same room with a pastor from africa that prayed for my deaf friend to be able to hear and he could!,2020-04-30 05:52:06+00:00,,,1255736664984563717,,https://twitter.com/bullishstocks7/status/1255736664984563717,4,0,JustSayingWhat1,
what made you decide to stop being a christian?,2020-04-30 05:47:48+00:00,,,1255735585928609793,,https://twitter.com/bullishstocks7/status/1255735585928609793,0,0,MzanziLinux,
anyways i hope you are doing ok with all the chaos in the world right now. tough times for a lot of people,2020-04-30 05:46:26+00:00,,,1255735239462334464,,https://twitter.com/bullishstocks7/status/1255735239462334464,0,0,Obsidian2_3000,
i could also share with you how i didn’t believe in god and made an honest effort to seek and find him and asked him if he was real to help me find him and i can tell you that he is very very real,2020-04-30 05:45:38+00:00,,,1255735041382121474,,https://twitter.com/bullishstocks7/status/1255735041382121474,2,0,Obsidian2_3000,
same thing with the bible. many many eyewitnesses and all coming together to say the same thing. there is also a ton of prophecies that have came true of the bible. nearly every single one and the few remaining appear to be in the works right now.,2020-04-30 05:44:24+00:00,,,1255734730970083335,,https://twitter.com/bullishstocks7/status/1255734730970083335,0,0,Obsidian2_3000,
a book on it you would probably assume that the guy was guilty because all these eye witnesses saw it and recorded it,2020-04-30 05:43:15+00:00,,,1255734437834182656,,https://twitter.com/bullishstocks7/status/1255734437834182656,1,0,Obsidian2_3000,
the bible is not just a fiction book it is a book written by many authors and eye witnesses so in other words imagine i come to you and i say there is this book and thousands of people say this one guy murdered this other guy and they saw it with their own eyes and wrote,2020-04-30 05:42:13+00:00,,,1255734180488544258,,https://twitter.com/bullishstocks7/status/1255734180488544258,1,0,Obsidian2_3000,
i hate doing these conversations over text instead of in person because i’m sure it comes off when you read it in a very aggressive tone but i encourage you to read this in a loving voice,2020-04-30 05:40:51+00:00,,,1255733837583302656,,https://twitter.com/bullishstocks7/status/1255733837583302656,0,0,Obsidian2_3000,
     you guys are killing it!!! good job! praying for you and the hidden enemy! not talking about the virus. talking about the hidden spiritual battle going on that few can see! left wants god out of this country!,2020-04-21 03:56:17+00:00,,,1252446028596469760,@Mike_Pence @realDonaldTrump @WhiteHouse @charlipence @robertjeffress,https://twitter.com/bullishstocks7/status/1252446028596469760,0,0,,
in the parks? lol walmart and heb are ok tho?,2020-04-21 00:58:23+00:00,,,1252401260377944065,,https://twitter.com/bullishstocks7/status/1252401260377944065,0,0,Veteran97178373,
 open us up please!,2020-04-20 23:22:23+00:00,,,1252377102034169861,@GovAbbott,https://twitter.com/bullishstocks7/status/1252377102034169861,0,0,,
i can’t imagine what you guys are going through with all of this but just ignore the haters and keep working hard! every knee will bow and tongue confess one day! they will know soon enough! millions of people praying!,2020-04-19 14:27:21+00:00,,,1251880066604101637,,https://twitter.com/bullishstocks7/status/1251880066604101637,0,0,Mike_Pence,
you guys are doing a great job! democratic party wants churches gone! keep fighting the good fight! our family loves you!,2020-04-19 14:25:29+00:00,,,1251879598981169155,,https://twitter.com/bullishstocks7/status/1251879598981169155,0,0,Mike_Pence,
,2020-04-18 17:22:55+00:00,,,1251561862690418689,@GovAbbott,https://twitter.com/bullishstocks7/status/1251561862690418689,0,0,Thealaskachik,https://twitter.com/Thealaskachik/status/1251550706294763527
didn’t really open much up.... state parks 5 people lol you can have 10 in building haha haha,2020-04-18 17:22:00+00:00,,,1251561633173909509,,https://twitter.com/bullishstocks7/status/1251561633173909509,1,0,malenroh1,https://twitter.com/malenroh1/status/1251549742494101505
 wow groups of 10 or less unless you are at a state park hahaha then it’s 5 or under. it’s out in the open air ,2020-04-18 00:53:50+00:00,,,1251312952814206976,@GovAbbott,https://twitter.com/bullishstocks7/status/1251312952814206976,0,0,,
 you are hurting small businesses! how can it be fair that walmart can sell clothes and toys and things to people in person but a small store can’t. so if i just start selling a few tomatoes in my store i can let people come in right cause i’m a grocery store now,2020-04-17 20:10:49+00:00,,,1251241728775983105,@GovAbbott,https://twitter.com/bullishstocks7/status/1251241728775983105,0,0,,
 masks at the state park!!! come on man. you guys are ridiculous. that was more strict that phase 1,2020-04-17 19:49:48+00:00,,,1251236440656273408,@GovAbbott,https://twitter.com/bullishstocks7/status/1251236440656273408,0,0,,
then i think they should continue to quarantine till a vaccine. simple as that,2020-04-17 18:54:22+00:00,,,1251222487251267587,,https://twitter.com/bullishstocks7/status/1251222487251267587,0,0,lbaloona,
