text,date,geo,hashtags,tweet_id,mentions,permalink,replies,retweets,replies_to,mentioned_urls
i'm in the beach. i'll take a virgin mojito.,2020-04-18 14:02:20+00:00,,,1251511383704981507,,https://twitter.com/Gregs_Dad/status/1251511383704981507,0,0,brittanyhorn,
"thank you  for putting together resources as we continue to address coviddelaware netde. call jfs their free confidential emotional support help line, m-f 9am-9pm at: 302-781-4537",2020-04-18 13:03:16+00:00,,#COVIDDelaware #netDE,1251496517174726661,@NAMIDelaware,https://twitter.com/Gregs_Dad/status/1251496517174726661,0,1,,https://www.youtube.com/watch?v=fTeGQ3GCrFk&list=PLqYfAGihSNM03tpAKSsBNPQEZFlgK70i1&index=7
absolutely missing blue rocks and baseball. ,2020-04-16 20:08:46+00:00,,,1250878822767042560,,https://twitter.com/Gregs_Dad/status/1250878822767042560,0,0,WilmBlueRocks,
,2020-04-16 20:03:46+00:00,,,1250877566837276672,,https://twitter.com/Gregs_Dad/status/1250877566837276672,0,0,ericlach,
thank you  for putting together resources as we continue to address coviddelaware netde.  gives an overview of the services that they provide during this time of physical distancing.,2020-04-16 11:55:04+00:00,,#COVIDDelaware #netDE,1250754578259329025,@NAMIDelaware @Brandywine_BCCS,https://twitter.com/Gregs_Dad/status/1250754578259329025,0,1,,https://www.youtube.com/watch?v=Jo62fQCZSCE&list=PLqYfAGihSNM03tpAKSsBNPQEZFlgK70i1&index=11&t=0s
"thank you  for putting together resources as we continue to address coviddelaware netde. director bruce johnson gives an overview of the services that pace, inc. provides to individuals with substance use disorders.",2020-04-15 15:58:36+00:00,,#COVIDDelaware #netDE,1250453480118108162,@NAMIDelaware,https://twitter.com/Gregs_Dad/status/1250453480118108162,0,0,,https://www.youtube.com/watch?v=vZ7wWD2H8Cw&list=PLqYfAGihSNM03tpAKSsBNPQEZFlgK70i1&index=9&t=0s
love these! thank you!,2020-04-14 22:23:05+00:00,,,1250187848533389313,,https://twitter.com/Gregs_Dad/status/1250187848533389313,0,0,MattMeyerDE,
thank you  for putting together resources as we continue to address coviddelaware netde.  has a message about what dsamh resources are at people's disposal.,2020-04-14 22:00:34+00:00,,#COVIDDelaware #netDE,1250182182775279616,@NAMIDelaware @embwromero,https://twitter.com/Gregs_Dad/status/1250182182775279616,1,4,,https://www.youtube.com/watch?v=9ODowOHqRgY&list=PLqYfAGihSNM03tpAKSsBNPQEZFlgK70i1&index=6&t=0s
thank you  for putting together resources as we continue to address coviddelaware netde. please continue to look for more of these videos to follow.,2020-04-13 21:10:16+00:00,,#COVIDDelaware #netDE,1249807137376698368,@NAMIDelaware,https://twitter.com/Gregs_Dad/status/1249807137376698368,0,0,,https://www.youtube.com/watch?v=kiUocNyuYTg
thank you      . we trust your leadership to get us through covid19. maskup staysafe,2020-04-13 20:43:04+00:00,,#Trust #COVID19 #MaskUp #StaySafe,1249800291903561728,@JohnCarneyDE @GovernorTomWolf @GovMurphy @NYGovCuomo @NedLamont @GovRaimondo,https://twitter.com/Gregs_Dad/status/1249800291903561728,0,0,,
gotta be someone’s birthday.,2020-04-12 21:43:02+00:00,,,1249452995449929728,,https://twitter.com/Gregs_Dad/status/1249452995449929728,0,0,BryanTownsendDE,
luckily for me the caterpillar deposited them here.,2020-04-10 18:33:11+00:00,,,1248680442045313025,,https://twitter.com/Gregs_Dad/status/1248680442045313025,0,0,BryanTownsendDE,
"the covid-19 pandemic is extremely serious. the loss of live due to opioidoverdose has caused the cost of over 770,000 lives. there is no national sense of urgency. thank you  and  for continuing to shine a light.",2020-04-10 15:05:56+00:00,,#OpioidOverdose,1248628288270077952,@aubreyjwhelan @MikeNewall,https://twitter.com/Gregs_Dad/status/1248628288270077952,0,0,,https://www.inquirer.com/health/coronavirus/kensington-addiction-covid-19-coronavirus-respite-center-20200409.html
jeanne & don keister started attackaddiction as action group to address thepublichealthcrisisofthe21stcentury. today’s  shows another in a long line of actions. netde,2020-04-10 14:37:33+00:00,,#atTAcKaddiction #ThePublicHealthCrisisOfThe21stCentury #netDE,1248621142476091393,@delawareonline,https://twitter.com/Gregs_Dad/status/1248621142476091393,0,0,,
"i agree with you on that, too! hopefully sooner, rather than later.",2020-04-09 22:26:42+00:00,,,1248376822724562954,,https://twitter.com/Gregs_Dad/status/1248376822724562954,0,0,DrMeghanWalls,
i concur with your friend.,2020-04-09 20:26:41+00:00,,,1248346616584683521,,https://twitter.com/Gregs_Dad/status/1248346616584683521,1,0,DrMeghanWalls,
was trying to lighten things up a bit. the cuff links hit song ... “tracy”.,2020-04-08 20:07:37+00:00,,,1247979431286788099,,https://twitter.com/Gregs_Dad/status/1247979431286788099,0,0,,
these people are so far removed from being christian evangelicals. they are frauds and common criminals.,2020-04-08 18:43:14+00:00,,#Christian #Evangelicals,1247958197748416512,,https://twitter.com/Gregs_Dad/status/1247958197748416512,0,0,stonecold2050,https://twitter.com/stonecold2050/status/1247680273543598084
"little known fact,  favorite song is by the group, ""the cuff links"". can  confirm?",2020-04-08 15:36:17+00:00,,,1247911146486710272,@JohnCarneyDE @jwstarkey,https://twitter.com/Gregs_Dad/status/1247911146486710272,1,0,,
captaincrozieramericanhero and did the morally right thing. integrity,2020-04-03 23:28:59+00:00,,#CaptainCrozierAmericanHero #Integrity,1246218167908732929,,https://twitter.com/Gregs_Dad/status/1246218167908732929,0,0,,
sure (couldn't resist),2020-04-03 14:07:44+00:00,,,1246076924725608448,,https://twitter.com/Gregs_Dad/status/1246076924725608448,0,0,Jesse_Scoop,
", the news journal. wilmington, de. netde thefirststate delaproud",2020-04-02 21:25:57+00:00,,#netDE #TheFirstState #DelaProud,1245824817468788736,@delawareonline,https://twitter.com/Gregs_Dad/status/1245824817468788736,0,0,DanRather,
"we need some of these stories right now (as long as the driver is okay). thank, mark!",2020-04-01 17:27:20+00:00,,,1245402381078138882,,https://twitter.com/Gregs_Dad/status/1245402381078138882,0,0,markfowser,
netde thanks you ! helping non-profits to plug holes for those with the disease of addiction and those in recovery stay in recovery.,2020-04-01 13:40:59+00:00,,#netDE,1245345415429488640,@Highmark,https://twitter.com/Gregs_Dad/status/1245345415429488640,0,1,Highmark,https://twitter.com/Highmark/status/1245327603596173315
netde de covadresponse,2020-03-31 21:24:33+00:00,,#netDE #DE #COVADresponse,1245099687742443530,,https://twitter.com/Gregs_Dad/status/1245099687742443530,0,0,brittanyhorn,https://twitter.com/brittanyhorn/status/1245010173141245954
"netde thanks  for keeping us informed and up to date. opioid overdose still out paces the covid pandemic, although that may change. stayathome",2020-03-31 03:33:18+00:00,,#netDE #StayAtHome #StayAtHome,1244830099196837888,@Nick_Ciolino,https://twitter.com/Gregs_Dad/status/1244830099196837888,0,0,DelawarePublic,https://twitter.com/DelawarePublic/status/1244818490441240579
netde supportthelocalmedia print radio tv,2020-03-30 19:00:01+00:00,,#netDE #SupportTheLocalMedia #Print #Radio #TV,1244700928906854401,,https://twitter.com/Gregs_Dad/status/1244700928906854401,0,0,jwstarkey,https://twitter.com/jwstarkey/status/1244691009059065858
it particularly irritates me that they drag on so long that they preempt the local evening news. i want to know what is happening locally. they should be short fact-driven. people want current status and updated plans to handle. let cj cregg handle it with doctors and scientists.,2020-03-30 18:55:23+00:00,,,1244699762793893897,,https://twitter.com/Gregs_Dad/status/1244699762793893897,0,0,AprilDRyan,
netde be safe!,2020-03-30 15:26:23+00:00,,#netDE,1244647164673961986,,https://twitter.com/Gregs_Dad/status/1244647164673961986,0,0,NCCDE,https://twitter.com/NCCDE/status/1244638674312192000
